	plateID	well	CONCuM	Summary
21	plate_1	B10	L-glutamate: 5 mM & formic acid: 10 mM	Growth with moderate L-glutamate supplementation and low formic acid treatment.
22	plate_1	B11	L-glutamate: 10 mM & formic acid: 10 mM	Growth with high L-glutamate supplementation and low formic acid treatment.
23	plate_1	B12	L-glutamate: 0 mM & formic acid: 0 mM	Baseline growth without any supplementation or treatment.
24	plate_1	C01	Media control	
25	plate_1	C02	L-glutamate: 10 mM & formic acid: 0 mM	Growth with high L-glutamate supplementation, no formic acid.
26	plate_1	C03	L-glutamate: 5 mM & formic acid: 20 mM	Growth with moderate L-glutamate supplementation and moderate formic acid treatment.
27	plate_1	C04	L-glutamate: 0 mM & formic acid: 30 mM	Growth with high formic acid treatment, no glutamate supplementation.
28	plate_1	C05	L-glutamate: 10 mM & formic acid: 20 mM	Growth with high L-glutamate supplementation and moderate formic acid treatment.
29	plate_1	C06	L-glutamate: 0 mM & formic acid: 10 mM	Growth with low formic acid treatment, no glutamate supplementation.
30	plate_1	C07	L-glutamate: 5 mM & formic acid: 30 mM	Growth with moderate L-glutamate supplementation and high formic acid treatment.
31	plate_1	C08	L-glutamate: 10 mM & formic acid: 30 mM	Growth with high L-glutamate supplementation and high formic acid treatment.
32	plate_1	C09	L-glutamate: 5 mM & formic acid: 0 mM	Growth with moderate L-glutamate supplementation, no formic acid.
33	plate_1	C10	L-glutamate: 0 mM & formic acid: 0 mM	Baseline growth without any supplementation or treatment.
34	plate_1	C11	L-glutamate: 5 mM & formic acid: 10 mM	Growth with moderate L-glutamate supplementation and low formic acid treatment.
35	plate_1	C12	L-glutamate: 10 mM & formic acid: 10 mM	Growth with high L-glutamate supplementation and low formic acid treatment.
36	plate_1	D01	L-glutamate: 5 mM & formic acid: 0 mM	Growth with moderate L-glutamate supplementation, no formic acid.
37	plate_1	D02	Media control	
38	plate_1	D03	L-glutamate: 10 mM & formic acid: 0 mM	Growth with high L-glutamate supplementation, no formic acid.
39	plate_1	D04	L-glutamate: 0 mM & formic acid: 0 mM	Baseline growth without any supplementation or treatment.
40	plate_1	D05	L-glutamate: 0 mM & formic acid: 30 mM	Growth with high formic acid treatment, no glutamate supplementation.
41	plate_1	D06	L-glutamate: 10 mM & formic acid: 10 mM	Growth with high L-glutamate supplementation and low formic acid treatment.
42	plate_1	D07	L-glutamate: 5 mM & formic acid: 10 mM	Growth with moderate L-glutamate supplementation and low formic acid treatment.
43	plate_1	D08	L-glutamate: 0 mM & formic acid: 20 mM	Growth with moderate formic acid treatment, no glutamate supplementation.
44	plate_1	D09	L-glutamate: 5 mM & formic acid: 30 mM	Growth with moderate L-glutamate supplementation and high formic acid treatment.
45	plate_1	D10	L-glutamate: 5 mM & formic acid: 20 mM	Growth with moderate L-glutamate supplementation and moderate formic acid treatment.
46	plate_1	D11	L-glutamate: 10 mM & formic acid: 30 mM	Growth with high L-glutamate supplementation and high formic acid treatment.
47	plate_1	D12	Media control	
48	plate_1	E01	L-glutamate: 10 mM & formic acid: 0 mM	Growth with high L-glutamate supplementation, no formic acid.
49	plate_1	E02	L-glutamate: 5 mM & formic acid: 10 mM	Growth with moderate L-glutamate supplementation and low formic acid treatment.
50	plate_1	E03	L-glutamate: 10 mM & formic acid: 30 mM	Growth with high L-glutamate supplementation and high formic acid treatment.
51	plate_1	E04	L-glutamate: 5 mM & formic acid: 0 mM	Growth with moderate L-glutamate supplementation, no formic acid.
52	plate_1	E05	Media control	
53	plate_1	E06	L-glutamate: 10 mM & formic acid: 20 mM	Growth with high L-glutamate supplementation and moderate formic acid treatment.
54	plate_1	E07	L-glutamate: 0 mM & formic acid: 0 mM	Baseline growth without any supplementation or treatment.
55	plate_1	E08	L-glutamate: 10 mM & formic acid: 10 mM	Growth with high L-glutamate supplementation and low formic acid treatment.
56	plate_1	E09	L-glutamate: 0 mM & formic acid: 30 mM	Growth with high formic acid treatment, no glutamate supplementation.
57	plate_1	E10	Media control	
58	plate_1	E11	L-glutamate: 0 mM & formic acid: 20 mM	Growth with moderate formic acid treatment, no glutamate supplementation.
59	plate_1	E12	L-glutamate: 0 mM & formic acid: 10 mM	Growth with low formic acid treatment, no glutamate supplementation.
60	plate_1	F01	L-glutamate: 5 mM & formic acid: 20 mM	Growth with moderate L-glutamate supplementation and moderate formic acid treatment.
61	plate_1	F02	L-glutamate: 10 mM & formic acid: 10 mM	Growth with high L-glutamate supplementation and low formic acid treatment.
62	plate_1	F03	L-glutamate: 5 mM & formic acid: 30 mM	Growth with moderate L-glutamate supplementation and high formic acid treatment.
63	plate_1	F04	Media control	
64	plate_1	F05	L-glutamate: 5 mM & formic acid: 0 mM	Growth with moderate L-glutamate supplementation, no formic acid.
65	plate_1	F06	L-glutamate: 10 mM & formic acid: 0 mM	Growth with high L-glutamate supplementation, no formic acid.
66	plate_1	F07	L-glutamate: 0 mM & formic acid: 20 mM	Growth with moderate formic acid treatment, no glutamate supplementation.
67	plate_1	F08	L-glutamate: 10 mM & formic acid: 20 mM	Growth with high L-glutamate supplementation and moderate formic acid treatment.
68	plate_1	F09	L-glutamate: 5 mM & formic acid: 10 mM	Growth with moderate L-glutamate supplementation and low formic acid treatment.
69	plate_1	F10	L-glutamate: 0 mM & formic acid: 10 mM	Growth with low formic acid treatment, no glutamate supplementation.
70	plate_1	F11	Media control	
71	plate_1	F12	L-glutamate: 0 mM & formic acid: 30 mM	Growth with high formic acid treatment, no glutamate supplementation.
72	plate_1	G01	L-glutamate: 0 mM & formic acid: 10 mM	Growth with low formic acid treatment, no glutamate supplementation.
73	plate_1	G02	L-glutamate: 10 mM & formic acid: 30 mM	Growth with high L-glutamate supplementation and high formic acid treatment.
74	plate_1	G03	L-glutamate: 5 mM & formic acid: 0 mM	Growth with moderate L-glutamate supplementation, no formic acid.
75	plate_1	G04	L-glutamate: 0 mM & formic acid: 20 mM	Growth with moderate formic acid treatment, no glutamate supplementation.
76	plate_1	G05	L-glutamate: 5 mM & formic acid: 20 mM	Growth with moderate L-glutamate supplementation and moderate formic acid treatment.
77	plate_1	G06	L-glutamate: 5 mM & formic acid: 10 mM	Growth with moderate L-glutamate supplementation and low formic acid treatment.
78	plate_1	G07	Media control	
79	plate_1	G08	L-glutamate: 10 mM & formic acid: 0 mM	Growth with high L-glutamate supplementation, no formic acid.
80	plate_1	G09	L-glutamate: 0 mM & formic acid: 0 mM	Baseline growth without any supplementation or treatment.
81	plate_1	G10	L-glutamate: 10 mM & formic acid: 10 mM	Growth with high L-glutamate supplementation and low formic acid treatment.
82	plate_1	G11	L-glutamate: 10 mM & formic acid: 20 mM	Growth with high L-glutamate supplementation and moderate formic acid treatment.
83	plate_1	G12	L-glutamate: 5 mM & formic acid: 30 mM	Growth with moderate L-glutamate supplementation and high formic acid treatment.
84	plate_1	H01	L-glutamate: 0 mM & formic acid: 30 mM	Growth with high formic acid treatment, no glutamate supplementation.
85	plate_1	H02	L-glutamate: 5 mM & formic acid: 30 mM	Growth with moderate L-glutamate supplementation and high formic acid treatment.
86	plate_1	H03	L-glutamate: 5 mM & formic acid: 10 mM	Growth with moderate L-glutamate supplementation and low formic acid treatment.
87	plate_1	H04	L-glutamate: 10 mM & formic acid: 10 mM	Growth with high L-glutamate supplementation and low formic acid treatment.
88	plate_1	H05	L-glutamate: 0 mM & formic acid: 0 mM	Baseline growth without any supplementation or treatment.
89	plate_1	H06	L-glutamate: 0 mM & formic acid: 20 mM	Growth with moderate formic acid treatment, no glutamate supplementation.
90	plate_1	H07	L-glutamate: 0 mM & formic acid: 10 mM	Growth with low formic acid treatment, no glutamate supplementation.
91	plate_1	H08	L-glutamate: 5 mM & formic acid: 20 mM	Growth with moderate L-glutamate supplementation and moderate formic acid treatment.
92	plate_1	H09	Media control	
93	plate_1	H10	L-glutamate: 10 mM & formic acid: 30 mM	Growth with high L-glutamate supplementation and high formic acid treatment.
94	plate_1	H11	L-glutamate: 5 mM & formic acid: 0 mM	Growth with moderate L-glutamate supplementation, no formic acid.
95	plate_1	H12	L-glutamate: 10 mM & formic acid: 20 mM	Growth with high L-glutamate supplementation and moderate formic acid treatment.
