	plateID	well	CONCuM	Summary
34	plate_1	C11	Glutamate: 5 mM & Spermine: 1 mM	Growth with low glutamate supplementation and spermine treatment.
35	plate_1	C12	Alanine: 10 mM & Spermine: 1 mM	Growth with alanine supplementation and spermine treatment.
36	plate_1	D01	Alanine: 10 mM & Spermine: 1 mM	Growth with alanine supplementation and spermine treatment.
37	plate_1	D02	None: 0 mM & Spermine: 1 mM	Growth with spermine treatment, no supplementation.
38	plate_1	D03	Media control	
39	plate_1	D04	None: 0 mM & Spermine: 0 mM	Baseline growth with no supplementation or treatment.
40	plate_1	D05	None: 0 mM & Spermine: 0 mM	Baseline growth with no supplementation or treatment.
41	plate_1	D06	Glutamate: 10 mM & Spermine: 1 mM	Growth with high glutamate supplementation and spermine treatment.
42	plate_1	D07	Glutamate: 5 mM & Spermine: 0 mM	Growth with low glutamate supplementation, no spermine treatment.
43	plate_1	D08	Glutamate: 5 mM & Spermine: 1 mM	Growth with low glutamate supplementation and spermine treatment.
44	plate_1	D09	Glutamate: 10 mM & Spermine: 0 mM	Growth with high glutamate supplementation, no spermine treatment.
45	plate_1	D10	Alanine: 10 mM & Spermine: 0 mM	Growth with alanine supplementation, no spermine treatment.
46	plate_1	D11	Media control	
47	plate_1	D12	Glutamate: 5 mM & Spermine: 1 mM	Growth with low glutamate supplementation and spermine treatment.
48	plate_1	E01	Glutamate: 5 mM & Spermine: 1 mM	Growth with low glutamate supplementation and spermine treatment.
49	plate_1	E02	Media control	
50	plate_1	E03	Glutamate: 10 mM & Spermine: 0 mM	Growth with high glutamate supplementation, no spermine treatment.
51	plate_1	E04	Alanine: 10 mM & Spermine: 0 mM	Growth with alanine supplementation, no spermine treatment.
52	plate_1	E05	Alanine: 10 mM & Spermine: 1 mM	Growth with alanine supplementation and spermine treatment.
53	plate_1	E06	None: 0 mM & Spermine: 0 mM	Baseline growth with no supplementation or treatment.
54	plate_1	E07	None: 0 mM & Spermine: 1 mM	Growth with spermine treatment, no supplementation.
55	plate_1	E08	Alanine: 10 mM & Spermine: 0 mM	Growth with alanine supplementation, no spermine treatment.
56	plate_1	E09	Glutamate: 5 mM & Spermine: 1 mM	Growth with low glutamate supplementation and spermine treatment.
57	plate_1	E10	Glutamate: 10 mM & Spermine: 1 mM	Growth with high glutamate supplementation and spermine treatment.
58	plate_1	E11	Glutamate: 5 mM & Spermine: 0 mM	Growth with low glutamate supplementation, no spermine treatment.
59	plate_1	E12	Media control	
60	plate_1	F01	None: 0 mM & Spermine: 1 mM	Growth with spermine treatment, no supplementation.
61	plate_1	F02	Glutamate: 10 mM & Spermine: 0 mM	Growth with high glutamate supplementation, no spermine treatment.
62	plate_1	F03	Alanine: 10 mM & Spermine: 1 mM	Growth with alanine supplementation and spermine treatment.
63	plate_1	F04	Media control	
64	plate_1	F05	Glutamate: 5 mM & Spermine: 0 mM	Growth with low glutamate supplementation, no spermine treatment.
65	plate_1	F06	Alanine: 10 mM & Spermine: 0 mM	Growth with alanine supplementation, no spermine treatment.
66	plate_1	F07	None: 0 mM & Spermine: 0 mM	Baseline growth with no supplementation or treatment.
67	plate_1	F08	None: 0 mM & Spermine: 1 mM	Growth with spermine treatment, no supplementation.
68	plate_1	F09	Media control	
69	plate_1	F10	Glutamate: 5 mM & Spermine: 1 mM	Growth with low glutamate supplementation and spermine treatment.
70	plate_1	F11	None: 0 mM & Spermine: 0 mM	Baseline growth with no supplementation or treatment.
71	plate_1	F12	Glutamate: 10 mM & Spermine: 1 mM	Growth with high glutamate supplementation and spermine treatment.
72	plate_1	G01	Media control	
73	plate_1	G02	None: 0 mM & Spermine: 0 mM	Baseline growth with no supplementation or treatment.
74	plate_1	G03	None: 0 mM & Spermine: 1 mM	Growth with spermine treatment, no supplementation.
75	plate_1	G04	Alanine: 10 mM & Spermine: 1 mM	Growth with alanine supplementation and spermine treatment.
76	plate_1	G05	Glutamate: 10 mM & Spermine: 0 mM	Growth with high glutamate supplementation, no spermine treatment.
77	plate_1	G06	Glutamate: 5 mM & Spermine: 0 mM	Growth with low glutamate supplementation, no spermine treatment.
78	plate_1	G07	Glutamate: 5 mM & Spermine: 1 mM	Growth with low glutamate supplementation and spermine treatment.
79	plate_1	G08	Alanine: 10 mM & Spermine: 1 mM	Growth with alanine supplementation and spermine treatment.
80	plate_1	G09	Alanine: 10 mM & Spermine: 1 mM	Growth with alanine supplementation and spermine treatment.
81	plate_1	G10	Media control	
82	plate_1	G11	Glutamate: 10 mM & Spermine: 1 mM	Growth with high glutamate supplementation and spermine treatment.
83	plate_1	G12	Alanine: 10 mM & Spermine: 0 mM	Growth with alanine supplementation, no spermine treatment.
84	plate_1	H01	None: 0 mM & Spermine: 0 mM	Baseline growth with no supplementation or treatment.
85	plate_1	H02	Glutamate: 5 mM & Spermine: 0 mM	Growth with low glutamate supplementation, no spermine treatment.
86	plate_1	H03	Glutamate: 5 mM & Spermine: 1 mM	Growth with low glutamate supplementation and spermine treatment.
87	plate_1	H04	Glutamate: 5 mM & Spermine: 0 mM	Growth with low glutamate supplementation, no spermine treatment.
88	plate_1	H05	None: 0 mM & Spermine: 1 mM	Growth with spermine treatment, no supplementation.
89	plate_1	H06	Media control	
90	plate_1	H07	Alanine: 10 mM & Spermine: 1 mM	Growth with alanine supplementation and spermine treatment.
91	plate_1	H08	Glutamate: 10 mM & Spermine: 1 mM	Growth with high glutamate supplementation and spermine treatment.
92	plate_1	H09	Alanine: 10 mM & Spermine: 0 mM	Growth with alanine supplementation, no spermine treatment.
93	plate_1	H10	Glutamate: 5 mM & Spermine: 0 mM	Growth with low glutamate supplementation, no spermine treatment.
94	plate_1	H11	Media control	
95	plate_1	H12	Glutamate: 10 mM & Spermine: 0 mM	Growth with high glutamate supplementation, no spermine treatment.
