	plateID	well	CONCuM	Summary
30	plate_1	C07	glutamine: 1 mM & caffeine: 5 mM	Glutamine supplementation at 1 mM with caffeine treatment at 5 mM.
31	plate_1	C08	Media	
32	plate_1	C09	glutamine: 1 mM & caffeine: 0 mM	Glutamine supplementation at 1 mM without caffeine treatment.
33	plate_1	C10	glutamine: 0 mM & caffeine: 5 mM	Caffeine treatment at 5 mM without glutamine supplementation.
34	plate_1	C11	glutamine: 0 mM & caffeine: 2 mM	Caffeine treatment at 2 mM without glutamine supplementation.
35	plate_1	C12	glutamine: 5 mM & caffeine: 0 mM	Glutamine supplementation at 5 mM without caffeine treatment.
36	plate_1	D01	glutamine: 1 mM & caffeine: 2 mM	Glutamine supplementation at 1 mM with caffeine treatment at 2 mM.
37	plate_1	D02	glutamine: 5 mM & caffeine: 5 mM	Glutamine supplementation at 5 mM with caffeine treatment at 5 mM.
38	plate_1	D03	glutamine: 1 mM & caffeine: 5 mM	Glutamine supplementation at 1 mM with caffeine treatment at 5 mM.
39	plate_1	D04	glutamine: 0 mM & caffeine: 5 mM	Caffeine treatment at 5 mM without glutamine supplementation.
40	plate_1	D05	glutamine: 0 mM & caffeine: 2 mM	Caffeine treatment at 2 mM without glutamine supplementation.
41	plate_1	D06	Media	
42	plate_1	D07	Media	
43	plate_1	D08	glutamine: 5 mM & caffeine: 0 mM	Glutamine supplementation at 5 mM without caffeine treatment.
44	plate_1	D09	glutamine: 5 mM & caffeine: 2 mM	Glutamine supplementation at 5 mM with caffeine treatment at 2 mM.
45	plate_1	D10	glutamine: 0 mM & caffeine: 0 mM	Control with no glutamine supplementation and no caffeine treatment.
46	plate_1	D11	glutamine: 1 mM & caffeine: 0 mM	Glutamine supplementation at 1 mM without caffeine treatment.
47	plate_1	D12	glutamine: 1 mM & caffeine: 0 mM	Glutamine supplementation at 1 mM without caffeine treatment.
48	plate_1	E01	glutamine: 0 mM & caffeine: 2 mM	Caffeine treatment at 2 mM without glutamine supplementation.
49	plate_1	E02	glutamine: 1 mM & caffeine: 5 mM	Glutamine supplementation at 1 mM with caffeine treatment at 5 mM.
50	plate_1	E03	glutamine: 5 mM & caffeine: 0 mM	Glutamine supplementation at 5 mM without caffeine treatment.
51	plate_1	E04	glutamine: 1 mM & caffeine: 0 mM	Glutamine supplementation at 1 mM without caffeine treatment.
52	plate_1	E05	Media	
53	plate_1	E06	glutamine: 0 mM & caffeine: 5 mM	Caffeine treatment at 5 mM without glutamine supplementation.
54	plate_1	E07	glutamine: 0 mM & caffeine: 0 mM	Control with no glutamine supplementation and no caffeine treatment.
55	plate_1	E08	glutamine: 0 mM & caffeine: 0 mM	Control with no glutamine supplementation and no caffeine treatment.
56	plate_1	E09	glutamine: 1 mM & caffeine: 2 mM	Glutamine supplementation at 1 mM with caffeine treatment at 2 mM.
57	plate_1	E10	Media	
58	plate_1	E11	glutamine: 5 mM & caffeine: 5 mM	Glutamine supplementation at 5 mM with caffeine treatment at 5 mM.
59	plate_1	E12	glutamine: 5 mM & caffeine: 2 mM	Glutamine supplementation at 5 mM with caffeine treatment at 2 mM.
60	plate_1	F01	glutamine: 1 mM & caffeine: 0 mM	Glutamine supplementation at 1 mM without caffeine treatment.
61	plate_1	F02	glutamine: 0 mM & caffeine: 5 mM	Caffeine treatment at 5 mM without glutamine supplementation.
62	plate_1	F03	Media	
63	plate_1	F04	glutamine: 5 mM & caffeine: 5 mM	Glutamine supplementation at 5 mM with caffeine treatment at 5 mM.
64	plate_1	F05	glutamine: 1 mM & caffeine: 2 mM	Glutamine supplementation at 1 mM with caffeine treatment at 2 mM.
65	plate_1	F06	glutamine: 1 mM & caffeine: 5 mM	Glutamine supplementation at 1 mM with caffeine treatment at 5 mM.
66	plate_1	F07	Media	
67	plate_1	F08	glutamine: 5 mM & caffeine: 2 mM	Glutamine supplementation at 5 mM with caffeine treatment at 2 mM.
68	plate_1	F09	glutamine: 5 mM & caffeine: 0 mM	Glutamine supplementation at 5 mM without caffeine treatment.
69	plate_1	F10	glutamine: 1 mM & caffeine: 5 mM	Glutamine supplementation at 1 mM with caffeine treatment at 5 mM.
70	plate_1	F11	glutamine: 0 mM & caffeine: 0 mM	Control with no glutamine supplementation and no caffeine treatment.
71	plate_1	F12	glutamine: 0 mM & caffeine: 2 mM	Caffeine treatment at 2 mM without glutamine supplementation.
72	plate_1	G01	Media	
73	plate_1	G02	glutamine: 0 mM & caffeine: 0 mM	Control with no glutamine supplementation and no caffeine treatment.
74	plate_1	G03	glutamine: 5 mM & caffeine: 5 mM	Glutamine supplementation at 5 mM with caffeine treatment at 5 mM.
75	plate_1	G04	glutamine: 5 mM & caffeine: 0 mM	Glutamine supplementation at 5 mM without caffeine treatment.
76	plate_1	G05	glutamine: 0 mM & caffeine: 5 mM	Caffeine treatment at 5 mM without glutamine supplementation.
77	plate_1	G06	glutamine: 0 mM & caffeine: 2 mM	Caffeine treatment at 2 mM without glutamine supplementation.
78	plate_1	G07	glutamine: 5 mM & caffeine: 2 mM	Glutamine supplementation at 5 mM with caffeine treatment at 2 mM.
79	plate_1	G08	glutamine: 1 mM & caffeine: 0 mM	Glutamine supplementation at 1 mM without caffeine treatment.
80	plate_1	G09	glutamine: 0 mM & caffeine: 5 mM	Caffeine treatment at 5 mM without glutamine supplementation.
81	plate_1	G10	glutamine: 1 mM & caffeine: 2 mM	Glutamine supplementation at 1 mM with caffeine treatment at 2 mM.
82	plate_1	G11	glutamine: 1 mM & caffeine: 5 mM	Glutamine supplementation at 1 mM with caffeine treatment at 5 mM.
83	plate_1	G12	Media	
84	plate_1	H01	glutamine: 5 mM & caffeine: 2 mM	Glutamine supplementation at 5 mM with caffeine treatment at 2 mM.
85	plate_1	H02	glutamine: 0 mM & caffeine: 2 mM	Caffeine treatment at 2 mM without glutamine supplementation.
86	plate_1	H03	glutamine: 1 mM & caffeine: 2 mM	Glutamine supplementation at 1 mM with caffeine treatment at 2 mM.
87	plate_1	H04	Media	
88	plate_1	H05	glutamine: 5 mM & caffeine: 0 mM	Glutamine supplementation at 5 mM without caffeine treatment.
89	plate_1	H06	glutamine: 0 mM & caffeine: 0 mM	Control with no glutamine supplementation and no caffeine treatment.
90	plate_1	H07	glutamine: 1 mM & caffeine: 0 mM	Glutamine supplementation at 1 mM without caffeine treatment.
91	plate_1	H08	glutamine: 0 mM & caffeine: 5 mM	Caffeine treatment at 5 mM without glutamine supplementation.
92	plate_1	H09	glutamine: 5 mM & caffeine: 5 mM	Glutamine supplementation at 5 mM with caffeine treatment at 5 mM.
93	plate_1	H10	glutamine: 5 mM & caffeine: 0 mM	Glutamine supplementation at 5 mM without caffeine treatment.
94	plate_1	H11	Media	
95	plate_1	H12	glutamine: 1 mM & caffeine: 5 mM	Glutamine supplementation at 1 mM with caffeine treatment at 5 mM.
