	plateID	well	CONCuM	Summary
17	plate_1	B06	5-methyltryptophan: 0 mM & sirolimus: 100 nM	Control condition with sirolimus treatment at 100 nM.
18	plate_1	B07	5-methyltryptophan: 1 mM & sirolimus: 0 mM	High tryptophan condition with tryptophan supplementation.
19	plate_1	B08	5-methyltryptophan: 0 mM & sirolimus: 0 nM	Control condition with sirolimus treatment at 0 nM.
20	plate_1	B09	5-methyltryptophan: 1 mM & sirolimus: 10 nM	High tryptophan condition with tryptophan and sirolimus treatment at 10 nM.
21	plate_1	B10	5-methyltryptophan: 0.01 mM & sirolimus: 0 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 0 nM.
22	plate_1	B11	5-methyltryptophan: 1 mM & sirolimus: 0 nM	High tryptophan condition with tryptophan and sirolimus treatment at 0 nM.
23	plate_1	B12	5-methyltryptophan: 0 mM & sirolimus: 0 mM	Control condition with no supplementation or treatment.
24	plate_1	C01	Media control	
25	plate_1	C02	5-methyltryptophan: 1 mM & sirolimus: 0 mM	High tryptophan condition with tryptophan supplementation.
26	plate_1	C03	5-methyltryptophan: 0.01 mM & sirolimus: 10 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 10 nM.
27	plate_1	C04	5-methyltryptophan: 0 mM & sirolimus: 100 nM	Control condition with sirolimus treatment at 100 nM.
28	plate_1	C05	5-methyltryptophan: 1 mM & sirolimus: 10 nM	High tryptophan condition with tryptophan and sirolimus treatment at 10 nM.
29	plate_1	C06	5-methyltryptophan: 0 mM & sirolimus: 0 nM	Control condition with sirolimus treatment at 0 nM.
30	plate_1	C07	5-methyltryptophan: 0.01 mM & sirolimus: 100 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 100 nM.
31	plate_1	C08	5-methyltryptophan: 1 mM & sirolimus: 100 nM	High tryptophan condition with tryptophan and sirolimus treatment at 100 nM.
32	plate_1	C09	5-methyltryptophan: 0.01 mM & sirolimus: 0 mM	Low tryptophan condition with 5-methyltryptophan supplementation.
33	plate_1	C10	5-methyltryptophan: 0 mM & sirolimus: 0 mM	Control condition with no supplementation or treatment.
34	plate_1	C11	5-methyltryptophan: 0.01 mM & sirolimus: 0 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 0 nM.
35	plate_1	C12	5-methyltryptophan: 1 mM & sirolimus: 0 nM	High tryptophan condition with tryptophan and sirolimus treatment at 0 nM.
36	plate_1	D01	5-methyltryptophan: 0.01 mM & sirolimus: 0 mM	Low tryptophan condition with 5-methyltryptophan supplementation.
37	plate_1	D02	Media control	
38	plate_1	D03	5-methyltryptophan: 1 mM & sirolimus: 0 mM	High tryptophan condition with tryptophan supplementation.
39	plate_1	D04	5-methyltryptophan: 0 mM & sirolimus: 0 mM	Control condition with no supplementation or treatment.
40	plate_1	D05	5-methyltryptophan: 0 mM & sirolimus: 100 nM	Control condition with sirolimus treatment at 100 nM.
41	plate_1	D06	5-methyltryptophan: 1 mM & sirolimus: 0 nM	High tryptophan condition with tryptophan and sirolimus treatment at 0 nM.
42	plate_1	D07	5-methyltryptophan: 0.01 mM & sirolimus: 0 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 0 nM.
43	plate_1	D08	5-methyltryptophan: 0 mM & sirolimus: 10 nM	Control condition with sirolimus treatment at 10 nM.
44	plate_1	D09	5-methyltryptophan: 0.01 mM & sirolimus: 100 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 100 nM.
45	plate_1	D10	5-methyltryptophan: 0.01 mM & sirolimus: 10 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 10 nM.
46	plate_1	D11	5-methyltryptophan: 1 mM & sirolimus: 100 nM	High tryptophan condition with tryptophan and sirolimus treatment at 100 nM.
47	plate_1	D12	Media control	
48	plate_1	E01	5-methyltryptophan: 1 mM & sirolimus: 0 mM	High tryptophan condition with tryptophan supplementation.
49	plate_1	E02	5-methyltryptophan: 0.01 mM & sirolimus: 0 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 0 nM.
50	plate_1	E03	5-methyltryptophan: 1 mM & sirolimus: 100 nM	High tryptophan condition with tryptophan and sirolimus treatment at 100 nM.
51	plate_1	E04	5-methyltryptophan: 0.01 mM & sirolimus: 0 mM	Low tryptophan condition with 5-methyltryptophan supplementation.
52	plate_1	E05	Media control	
53	plate_1	E06	5-methyltryptophan: 1 mM & sirolimus: 10 nM	High tryptophan condition with tryptophan and sirolimus treatment at 10 nM.
54	plate_1	E07	5-methyltryptophan: 0 mM & sirolimus: 0 mM	Control condition with no supplementation or treatment.
55	plate_1	E08	5-methyltryptophan: 1 mM & sirolimus: 0 nM	High tryptophan condition with tryptophan and sirolimus treatment at 0 nM.
56	plate_1	E09	5-methyltryptophan: 0 mM & sirolimus: 100 nM	Control condition with sirolimus treatment at 100 nM.
57	plate_1	E10	Media control	
58	plate_1	E11	5-methyltryptophan: 0 mM & sirolimus: 10 nM	Control condition with sirolimus treatment at 10 nM.
59	plate_1	E12	5-methyltryptophan: 0 mM & sirolimus: 0 nM	Control condition with sirolimus treatment at 0 nM.
60	plate_1	F01	5-methyltryptophan: 0.01 mM & sirolimus: 10 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 10 nM.
61	plate_1	F02	5-methyltryptophan: 1 mM & sirolimus: 0 nM	High tryptophan condition with tryptophan and sirolimus treatment at 0 nM.
62	plate_1	F03	5-methyltryptophan: 0.01 mM & sirolimus: 100 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 100 nM.
63	plate_1	F04	Media control	
64	plate_1	F05	5-methyltryptophan: 0.01 mM & sirolimus: 0 mM	Low tryptophan condition with 5-methyltryptophan supplementation.
65	plate_1	F06	5-methyltryptophan: 1 mM & sirolimus: 0 mM	High tryptophan condition with tryptophan supplementation.
66	plate_1	F07	5-methyltryptophan: 0 mM & sirolimus: 10 nM	Control condition with sirolimus treatment at 10 nM.
67	plate_1	F08	5-methyltryptophan: 1 mM & sirolimus: 10 nM	High tryptophan condition with tryptophan and sirolimus treatment at 10 nM.
68	plate_1	F09	5-methyltryptophan: 0.01 mM & sirolimus: 0 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 0 nM.
69	plate_1	F10	5-methyltryptophan: 0 mM & sirolimus: 0 nM	Control condition with sirolimus treatment at 0 nM.
70	plate_1	F11	Media control	
71	plate_1	F12	5-methyltryptophan: 0 mM & sirolimus: 100 nM	Control condition with sirolimus treatment at 100 nM.
72	plate_1	G01	5-methyltryptophan: 0 mM & sirolimus: 0 nM	Control condition with sirolimus treatment at 0 nM.
73	plate_1	G02	5-methyltryptophan: 1 mM & sirolimus: 100 nM	High tryptophan condition with tryptophan and sirolimus treatment at 100 nM.
74	plate_1	G03	5-methyltryptophan: 0.01 mM & sirolimus: 0 mM	Low tryptophan condition with 5-methyltryptophan supplementation.
75	plate_1	G04	5-methyltryptophan: 0 mM & sirolimus: 10 nM	Control condition with sirolimus treatment at 10 nM.
76	plate_1	G05	5-methyltryptophan: 0.01 mM & sirolimus: 10 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 10 nM.
77	plate_1	G06	5-methyltryptophan: 0.01 mM & sirolimus: 0 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 0 nM.
78	plate_1	G07	Media control	
79	plate_1	G08	5-methyltryptophan: 1 mM & sirolimus: 0 mM	High tryptophan condition with tryptophan supplementation.
80	plate_1	G09	5-methyltryptophan: 0 mM & sirolimus: 0 mM	Control condition with no supplementation or treatment.
81	plate_1	G10	5-methyltryptophan: 1 mM & sirolimus: 0 nM	High tryptophan condition with tryptophan and sirolimus treatment at 0 nM.
82	plate_1	G11	5-methyltryptophan: 1 mM & sirolimus: 10 nM	High tryptophan condition with tryptophan and sirolimus treatment at 10 nM.
83	plate_1	G12	5-methyltryptophan: 0.01 mM & sirolimus: 100 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 100 nM.
84	plate_1	H01	5-methyltryptophan: 0 mM & sirolimus: 100 nM	Control condition with sirolimus treatment at 100 nM.
85	plate_1	H02	5-methyltryptophan: 0.01 mM & sirolimus: 100 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 100 nM.
86	plate_1	H03	5-methyltryptophan: 0.01 mM & sirolimus: 0 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 0 nM.
87	plate_1	H04	5-methyltryptophan: 1 mM & sirolimus: 0 nM	High tryptophan condition with tryptophan and sirolimus treatment at 0 nM.
88	plate_1	H05	5-methyltryptophan: 0 mM & sirolimus: 0 mM	Control condition with no supplementation or treatment.
89	plate_1	H06	5-methyltryptophan: 0 mM & sirolimus: 10 nM	Control condition with sirolimus treatment at 10 nM.
90	plate_1	H07	5-methyltryptophan: 0 mM & sirolimus: 0 nM	Control condition with sirolimus treatment at 0 nM.
91	plate_1	H08	5-methyltryptophan: 0.01 mM & sirolimus: 10 nM	Low tryptophan condition with 5-methyltryptophan and sirolimus treatment at 10 nM.
92	plate_1	H09	Media control	
93	plate_1	H10	5-methyltryptophan: 1 mM & sirolimus: 100 nM	High tryptophan condition with tryptophan and sirolimus treatment at 100 nM.
94	plate_1	H11	5-methyltryptophan: 0.01 mM & sirolimus: 0 mM	Low tryptophan condition with 5-methyltryptophan supplementation.
95	plate_1	H12	5-methyltryptophan: 1 mM & sirolimus: 10 nM	High tryptophan condition with tryptophan and sirolimus treatment at 10 nM.
