	plateID	well	CONCuM	Summary
64	plate_1	F05	methionine: 1 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media with 1 mM methionine supplementation, no camptothecin treatment.
65	plate_1	F06	methionine: 0 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media without any supplementation or treatment.
66	plate_1	F07	Media control	
67	plate_1	F08	methionine: 0.1 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media with 0.1 mM methionine supplementation and treated with 10 µM camptothecin.
68	plate_1	F09	methionine: 1 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media with 1 mM methionine supplementation, no camptothecin treatment.
69	plate_1	F10	methionine: 1 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media with 1 mM methionine supplementation and treated with 10 µM camptothecin.
70	plate_1	F11	methionine: 0 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media without any supplementation or treatment.
71	plate_1	F12	methionine: 0 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media treated with 10 µM camptothecin, no methionine supplementation.
72	plate_1	G01	methionine: 1 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media with 1 mM methionine supplementation and treated with 10 µM camptothecin.
73	plate_1	G02	methionine: 0.1 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media with 0.1 mM methionine supplementation, no camptothecin treatment.
74	plate_1	G03	methionine: 0.1 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media with 0.1 mM methionine supplementation and treated with 10 µM camptothecin.
75	plate_1	G04	methionine: 0.1 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media with 0.1 mM methionine supplementation, no camptothecin treatment.
76	plate_1	G05	methionine: 0.1 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media with 0.1 mM methionine supplementation and treated with 10 µM camptothecin.
77	plate_1	G06	Media control	
78	plate_1	G07	methionine: 0 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media treated with 10 µM camptothecin, no methionine supplementation.
79	plate_1	G08	methionine: 1 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media with 1 mM methionine supplementation, no camptothecin treatment.
80	plate_1	G09	methionine: 0 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media without any supplementation or treatment.
81	plate_1	G10	methionine: 0.1 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media with 0.1 mM methionine supplementation, no camptothecin treatment.
82	plate_1	G11	Media control	
83	plate_1	G12	methionine: 1 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media with 1 mM methionine supplementation, no camptothecin treatment.
84	plate_1	H01	Media control	
85	plate_1	H02	methionine: 1 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media with 1 mM methionine supplementation, no camptothecin treatment.
86	plate_1	H03	methionine: 0 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media treated with 10 µM camptothecin, no methionine supplementation.
87	plate_1	H04	methionine: 0 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media treated with 10 µM camptothecin, no methionine supplementation.
88	plate_1	H05	Media control	
89	plate_1	H06	methionine: 1 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media with 1 mM methionine supplementation and treated with 10 µM camptothecin.
90	plate_1	H07	methionine: 0.1 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media with 0.1 mM methionine supplementation and treated with 10 µM camptothecin.
91	plate_1	H08	methionine: 0 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media without any supplementation or treatment.
92	plate_1	H09	methionine: 0.1 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media with 0.1 mM methionine supplementation, no camptothecin treatment.
93	plate_1	H10	Media control	
94	plate_1	H11	methionine: 1 mM & camptothecin: 10 µM	Wild-type Saccharomyces cerevisiae grown in minimal media with 1 mM methionine supplementation and treated with 10 µM camptothecin.
95	plate_1	H12	methionine: 0 mM & camptothecin: 0 mM	Wild-type Saccharomyces cerevisiae grown in minimal media without any supplementation or treatment.
