	plateID	well	CONCuM	Summary
79	plate_1	G08	methionine: 0 mM & quinine: 0 mM	Baseline growth without methionine or quinine.
80	plate_1	G09	methionine: 1.0 mM & quinine: 0.5 mM	Growth with high methionine and medium quinine.
81	plate_1	G10	Media control	
82	plate_1	G11	methionine: 0.01 mM & quinine: 0.1 mM	Growth with low methionine and low quinine.
83	plate_1	G12	methionine: 0.01 mM & quinine: 0.5 mM	Growth with low methionine and medium quinine.
84	plate_1	H01	methionine: 0.01 mM & quinine: 0 mM	Growth with low methionine supplementation, no quinine.
85	plate_1	H02	methionine: 0.01 mM & quinine: 0.1 mM	Growth with low methionine and low quinine.
86	plate_1	H03	Media control	
87	plate_1	H04	methionine: 0 mM & quinine: 0.5 mM	Growth with medium quinine treatment, no methionine.
88	plate_1	H05	methionine: 0.01 mM & quinine: 0.5 mM	Growth with low methionine and medium quinine.
89	plate_1	H06	methionine: 0 mM & quinine: 1.0 mM	Growth with high quinine treatment, no methionine.
90	plate_1	H07	methionine: 0.1 mM & quinine: 0.1 mM	Growth with normal methionine and low quinine.
91	plate_1	H08	methionine: 0.01 mM & quinine: 1.0 mM	Growth with low methionine and high quinine.
92	plate_1	H09	methionine: 0.1 mM & quinine: 0.5 mM	Growth with normal methionine and medium quinine.
93	plate_1	H10	methionine: 0 mM & quinine: 0.1 mM	Growth with low quinine treatment, no methionine.
94	plate_1	H11	Media control	
95	plate_1	H12	methionine: 1.0 mM & quinine: 0.1 mM	Growth with high methionine and low quinine.
