	plateID	well	CONCuM	Summary
25	plate_1	C02	alanine: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM alanine supplementation, no lactic acid.
26	plate_1	C03	None: 0 mM & (S)-lactic acid: 0 mM	Baseline growth without any supplementation or treatment.
27	plate_1	C04	Media control	
28	plate_1	C05	None: 0 mM & (S)-lactic acid: 50 mM	Growth with 50 mM (S)-lactic acid, no proline supplementation.
29	plate_1	C06	proline: 10 mM & (S)-lactic acid: 50 mM	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.
30	plate_1	C07	proline: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM proline supplementation, no lactic acid.
31	plate_1	C08	Media control	
32	plate_1	C09	proline: 10 mM & (S)-lactic acid: 50 mM	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.
33	plate_1	C10	proline: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM proline supplementation, no lactic acid.
34	plate_1	C11	proline: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
35	plate_1	C12	alanine: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.
36	plate_1	D01	alanine: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.
37	plate_1	D02	proline: 10 mM & (S)-lactic acid: 50 mM	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.
38	plate_1	D03	Media control	
39	plate_1	D04	None: 0 mM & (S)-lactic acid: 0 mM	Baseline growth without any supplementation or treatment.
40	plate_1	D05	None: 0 mM & (S)-lactic acid: 0 mM	Baseline growth without any supplementation or treatment.
41	plate_1	D06	alanine: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM alanine supplementation, no lactic acid.
42	plate_1	D07	proline: 10 mM & (S)-lactic acid: 0 mM	Growth with 10 mM proline supplementation, no lactic acid.
43	plate_1	D08	proline: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
44	plate_1	D09	proline: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM proline supplementation, no lactic acid.
45	plate_1	D10	None: 0 mM & (S)-lactic acid: 50 mM	Growth with 50 mM (S)-lactic acid, no proline supplementation.
46	plate_1	D11	Media control	
47	plate_1	D12	proline: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
48	plate_1	E01	proline: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
49	plate_1	E02	Media control	
50	plate_1	E03	proline: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM proline supplementation, no lactic acid.
51	plate_1	E04	None: 0 mM & (S)-lactic acid: 50 mM	Growth with 50 mM (S)-lactic acid, no proline supplementation.
52	plate_1	E05	alanine: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.
53	plate_1	E06	None: 0 mM & (S)-lactic acid: 0 mM	Baseline growth without any supplementation or treatment.
54	plate_1	E07	proline: 10 mM & (S)-lactic acid: 50 mM	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.
55	plate_1	E08	None: 0 mM & (S)-lactic acid: 50 mM	Growth with 50 mM (S)-lactic acid, no proline supplementation.
56	plate_1	E09	proline: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
57	plate_1	E10	alanine: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM alanine supplementation, no lactic acid.
58	plate_1	E11	proline: 10 mM & (S)-lactic acid: 0 mM	Growth with 10 mM proline supplementation, no lactic acid.
59	plate_1	E12	Media control	
60	plate_1	F01	proline: 10 mM & (S)-lactic acid: 50 mM	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.
61	plate_1	F02	proline: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM proline supplementation, no lactic acid.
62	plate_1	F03	alanine: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.
63	plate_1	F04	Media control	
64	plate_1	F05	proline: 10 mM & (S)-lactic acid: 0 mM	Growth with 10 mM proline supplementation, no lactic acid.
65	plate_1	F06	None: 0 mM & (S)-lactic acid: 50 mM	Growth with 50 mM (S)-lactic acid, no proline supplementation.
66	plate_1	F07	None: 0 mM & (S)-lactic acid: 0 mM	Baseline growth without any supplementation or treatment.
67	plate_1	F08	proline: 10 mM & (S)-lactic acid: 50 mM	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.
68	plate_1	F09	Media control	
69	plate_1	F10	proline: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
70	plate_1	F11	None: 0 mM & (S)-lactic acid: 0 mM	Baseline growth without any supplementation or treatment.
71	plate_1	F12	alanine: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM alanine supplementation, no lactic acid.
72	plate_1	G01	Media control	
73	plate_1	G02	None: 0 mM & (S)-lactic acid: 0 mM	Baseline growth without any supplementation or treatment.
74	plate_1	G03	proline: 10 mM & (S)-lactic acid: 50 mM	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.
75	plate_1	G04	alanine: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.
76	plate_1	G05	proline: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM proline supplementation, no lactic acid.
77	plate_1	G06	proline: 10 mM & (S)-lactic acid: 0 mM	Growth with 10 mM proline supplementation, no lactic acid.
78	plate_1	G07	proline: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
79	plate_1	G08	alanine: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.
80	plate_1	G09	alanine: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.
81	plate_1	G10	Media control	
82	plate_1	G11	alanine: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM alanine supplementation, no lactic acid.
83	plate_1	G12	None: 0 mM & (S)-lactic acid: 50 mM	Growth with 50 mM (S)-lactic acid, no proline supplementation.
84	plate_1	H01	None: 0 mM & (S)-lactic acid: 0 mM	Baseline growth without any supplementation or treatment.
85	plate_1	H02	proline: 10 mM & (S)-lactic acid: 0 mM	Growth with 10 mM proline supplementation, no lactic acid.
86	plate_1	H03	proline: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
87	plate_1	H04	proline: 10 mM & (S)-lactic acid: 0 mM	Growth with 10 mM proline supplementation, no lactic acid.
88	plate_1	H05	proline: 10 mM & (S)-lactic acid: 50 mM	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.
89	plate_1	H06	Media control	
90	plate_1	H07	alanine: 20 mM & (S)-lactic acid: 50 mM	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.
91	plate_1	H08	alanine: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM alanine supplementation, no lactic acid.
92	plate_1	H09	None: 0 mM & (S)-lactic acid: 50 mM	Growth with 50 mM (S)-lactic acid, no proline supplementation.
93	plate_1	H10	proline: 10 mM & (S)-lactic acid: 0 mM	Growth with 10 mM proline supplementation, no lactic acid.
94	plate_1	H11	Media control	
95	plate_1	H12	proline: 20 mM & (S)-lactic acid: 0 mM	Growth with 20 mM proline supplementation, no lactic acid.
