	Coefficient	weighted_score	Combined
YCR034W_ilp105	0.0	0.0	"[""YLR113W_ilp82_feature(82,(gene(A):-exhibits_phenotype(A,'increased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YMR216C_ilp58_feature(58,(gene(A):-exhibits_phenotype(A,'increased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YEL050C_ilp77_feature(77,(gene(A):-exhibits_phenotype(A,'increased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YCR034W_ilp105_feature(105,(gene(A):-exhibits_phenotype(A,'increased oxidative stress resistance',B,C),compound_name(B,paraquat))).)""]"
YDR028C_ilp54	0.0	0.0	"[""YDR028C_ilp54_feature(54,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(-)-anisomycin'))).)""]"
YDR028C_ilp62	0.0	0.0	"[""YLR360W_ilp46_feature(46,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,miltefosine))).)"", ""YDR028C_ilp62_feature(62,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,miltefosine))).)"", ""YOL091W_ilp15_feature(15,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,miltefosine))).)""]"
YCR034W_ilp90	0.0		"[""YCR034W_ilp90_feature(90,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,doxorubicin))).)""]"
YDR028C_ilp73	0.0	0.0	"[""YDR028C_ilp73_feature(73,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,valinomycin))).)""]"
YBR127C_ilp62	0.0	0.0	"[""YHR178W_ilp13_feature(13,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'pentan-1-ol'))).)"", ""YBR127C_ilp62_feature(62,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'pentan-1-ol'))).)""]"
YDR028C_ilp80	0.0		"[""YDR028C_ilp80_feature(80,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,'gadolinium(3+)'))).)""]"
YDR028C_ilp98	0.0	0.0	"[""YDR028C_ilp98_feature(98,(gene(A):-exhibits_phenotype(A,'increased chemical compound accumulation',B,C),compound_name(B,glycogen))).)""]"
YDR389W_ilp12	0.0		"[""YDR389W_ilp12_feature(12,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'zaragozic acid A derivative'))).)""]"
YDR389W_ilp23	0.0	0.0	"[""YDR389W_ilp23_feature(23,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treatment: 606.1μM cadmium dichloride'))).)"", ""YDR389W_ilp668_feature(668,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'cadmium(2+)'),condition(C,'Treatment: 606.1μM cadmium dichloride'))).)""]"
YDR389W_ilp26	0.0	0.0	"[""YDR389W_ilp26_feature(26,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'SDZ 90-215'))).)""]"
YDR389W_ilp31	0.0	0.0	"[""YDR389W_ilp31_feature(31,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'praseodymium atom'))).)""]"
YCR034W_ilp89	0.0		"[""YCR034W_ilp89_feature(89,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,pyocyanine))).)""]"
YDR389W_ilp42	0.0	0.0	"[""YDR389W_ilp223_feature(223,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through activation',D),participates_in_metabolism(D,'consumption of','D-mannose 1-phosphate'))).)"", ""YLL043W_ilp31_feature(31,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'derivative staurosporine'))).)"", ""YDR389W_ilp42_feature(42,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'derivative staurosporine'))).)"", ""YLL043W_ilp249_feature(249,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through activation',D),participates_in_metabolism(D,'production of','GDP-alpha-D-mannose'))).)"", ""YDR389W_ilp224_feature(224,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through activation',D),participates_in_metabolism(D,'consumption of','GTP'))).)"", ""YLL043W_ilp250_feature(250,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through activation',D),participates_in_metabolism(D,'consumption of','D-mannose 1-phosphate'))).)"", ""YLL043W_ilp251_feature(251,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through activation',D),participates_in_metabolism(D,'consumption of','GTP'))).)"", ""YDR389W_ilp222_feature(222,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through activation',D),participates_in_metabolism(D,'production of','GDP-alpha-D-mannose'))).)""]"
YCR034W_ilp87	0.0	0.0	"[""YNR051C_ilp65_feature(65,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,fenpropimorph))).)"", ""YLR113W_ilp65_feature(65,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,fenpropimorph))).)"", ""YCR034W_ilp87_feature(87,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,fenpropimorph))).)"", ""YJL047C_ilp35_feature(35,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,fenpropimorph))).)""]"
YDR389W_ilp45	0.0		"[""YDR389W_ilp45_feature(45,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'ascosteroside terpenoid'))).)"", ""YLL043W_ilp35_feature(35,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'ascosteroside terpenoid'))).)""]"
YDR389W_ilp47	0.0	0.0	"[""YDR389W_ilp47_feature(47,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'epothilon B analog epothilone'))).)""]"
YBR127C_ilp74	0.0	0.0	"[""YDR127W_ilp36_feature(36,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'alkylguanidinium biocide'))).)"", ""YBR127C_ilp74_feature(74,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'alkylguanidinium biocide'))).)""]"
YBR127C_ilp58	0.0	0.0	"[""YBR127C_ilp58_feature(58,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'lead(2+)'))).)""]"
YPL045W_ilp32	0.0	0.0	"[""YPL045W_ilp2032_feature(2032,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,glucose),condition(C,'Media containing 30% (w/v) glucose'))).)"", ""YPL045W_ilp32_feature(32,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,glucose))).)"", ""YPL045W_ilp33_feature(33,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Media containing 30% (w/v) glucose'))).)""]"
YPL045W_ilp38	0.0	0.0	"[""YNR006W_ilp39_feature(39,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Media:  YPD'))).)"", ""YDR028C_ilp58_feature(58,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Media:  YPD'))).)"", ""YPL045W_ilp38_feature(38,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Media:  YPD'))).)"", ""YLL043W_ilp33_feature(33,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Media:  YPD'))).)"", ""YHR178W_ilp26_feature(26,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Media:  YPD'))).)""]"
YEL050C_ilp18	0.0	0.0	"[""YEL050C_ilp18_feature(18,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,epoxiconazole))).)"", ""YKL190W_ilp40_feature(40,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,epoxiconazole))).)""]"
