	plateID	well	CONCuM	Summary
59	plate_1	E12	Proline: 10 mM & (S)-lactic acid: 50 mM	High proline supplementation with lactic acid treatment.
60	plate_1	F01	Proline: 2 mM & (S)-lactic acid: 0 mM	Low proline supplementation without lactic acid treatment.
61	plate_1	F02	Media control	
62	plate_1	F03	Proline: 10 mM & (S)-lactic acid: 0 mM	High proline supplementation without lactic acid treatment.
63	plate_1	F04	Proline: 2 mM & (S)-lactic acid: 50 mM	Low proline supplementation with lactic acid treatment.
64	plate_1	F05	Proline: 10 mM & (S)-lactic acid: 0 mM	High proline supplementation without lactic acid treatment.
65	plate_1	F06	Proline: 0 mM & (S)-lactic acid: 0 mM	Control group with no supplementation or treatment.
66	plate_1	F07	Media control	
67	plate_1	F08	Proline: 2 mM & (S)-lactic acid: 50 mM	Low proline supplementation with lactic acid treatment.
68	plate_1	F09	Proline: 10 mM & (S)-lactic acid: 0 mM	High proline supplementation without lactic acid treatment.
69	plate_1	F10	Proline: 10 mM & (S)-lactic acid: 50 mM	High proline supplementation with lactic acid treatment.
70	plate_1	F11	Proline: 0 mM & (S)-lactic acid: 0 mM	Control group with no supplementation or treatment.
71	plate_1	F12	Proline: 0 mM & (S)-lactic acid: 50 mM	Lactic acid treatment without proline supplementation.
72	plate_1	G01	Proline: 10 mM & (S)-lactic acid: 50 mM	High proline supplementation with lactic acid treatment.
73	plate_1	G02	Proline: 2 mM & (S)-lactic acid: 0 mM	Low proline supplementation without lactic acid treatment.
74	plate_1	G03	Proline: 2 mM & (S)-lactic acid: 50 mM	Low proline supplementation with lactic acid treatment.
75	plate_1	G04	Proline: 2 mM & (S)-lactic acid: 0 mM	Low proline supplementation without lactic acid treatment.
76	plate_1	G05	Proline: 2 mM & (S)-lactic acid: 50 mM	Low proline supplementation with lactic acid treatment.
77	plate_1	G06	Media control	
78	plate_1	G07	Proline: 0 mM & (S)-lactic acid: 50 mM	Lactic acid treatment without proline supplementation.
79	plate_1	G08	Proline: 10 mM & (S)-lactic acid: 0 mM	High proline supplementation without lactic acid treatment.
80	plate_1	G09	Proline: 0 mM & (S)-lactic acid: 0 mM	Control group with no supplementation or treatment.
81	plate_1	G10	Proline: 2 mM & (S)-lactic acid: 0 mM	Low proline supplementation without lactic acid treatment.
82	plate_1	G11	Media control	
83	plate_1	G12	Proline: 10 mM & (S)-lactic acid: 0 mM	High proline supplementation without lactic acid treatment.
84	plate_1	H01	Media control	
85	plate_1	H02	Proline: 10 mM & (S)-lactic acid: 0 mM	High proline supplementation without lactic acid treatment.
86	plate_1	H03	Proline: 0 mM & (S)-lactic acid: 50 mM	Lactic acid treatment without proline supplementation.
87	plate_1	H04	Proline: 0 mM & (S)-lactic acid: 50 mM	Lactic acid treatment without proline supplementation.
88	plate_1	H05	Media control	
89	plate_1	H06	Proline: 10 mM & (S)-lactic acid: 50 mM	High proline supplementation with lactic acid treatment.
90	plate_1	H07	Proline: 2 mM & (S)-lactic acid: 50 mM	Low proline supplementation with lactic acid treatment.
91	plate_1	H08	Proline: 0 mM & (S)-lactic acid: 0 mM	Control group with no supplementation or treatment.
92	plate_1	H09	Proline: 2 mM & (S)-lactic acid: 0 mM	Low proline supplementation without lactic acid treatment.
93	plate_1	H10	Media control	
94	plate_1	H11	Proline: 10 mM & (S)-lactic acid: 50 mM	High proline supplementation with lactic acid treatment.
95	plate_1	H12	Proline: 0 mM & (S)-lactic acid: 0 mM	Control group with no supplementation or treatment.
