	plateID	well	CONCuM	Summary
70	plate_1	F11	None: 0 mM & 30% sucrose: 0 mM	Baseline growth without any supplementation or hyperosmotic stress.
71	plate_1	F12	Lysine: 10 mM & 30% sucrose: 30% (w/v)	Growth with supraphysiological lysine supplementation under hyperosmotic stress.
72	plate_1	G01	Media control	
73	plate_1	G02	None: 0 mM & 30% sucrose: 0 mM	Baseline growth without any supplementation or hyperosmotic stress.
74	plate_1	G03	None: 0 mM & 30% sucrose: 30% (w/v)	Growth under hyperosmotic stress without any supplementation.
75	plate_1	G04	Valine: 10 mM & 30% sucrose: 30% (w/v)	Growth with valine supplementation under hyperosmotic stress.
76	plate_1	G05	Lysine: 10 mM & 30% sucrose: 0 mM	Growth with supraphysiological lysine supplementation without hyperosmotic stress.
77	plate_1	G06	Lysine: 2 mM & 30% sucrose: 0 mM	Growth with physiological lysine supplementation without hyperosmotic stress.
78	plate_1	G07	Lysine: 2 mM & 30% sucrose: 30% (w/v)	Growth with physiological lysine supplementation under hyperosmotic stress.
79	plate_1	G08	Valine: 10 mM & 30% sucrose: 30% (w/v)	Growth with valine supplementation under hyperosmotic stress.
80	plate_1	G09	Valine: 10 mM & 30% sucrose: 30% (w/v)	Growth with valine supplementation under hyperosmotic stress.
81	plate_1	G10	Media control	
82	plate_1	G11	Lysine: 10 mM & 30% sucrose: 30% (w/v)	Growth with supraphysiological lysine supplementation under hyperosmotic stress.
83	plate_1	G12	Valine: 10 mM & 30% sucrose: 0 mM	Growth with valine supplementation without hyperosmotic stress.
84	plate_1	H01	None: 0 mM & 30% sucrose: 0 mM	Baseline growth without any supplementation or hyperosmotic stress.
85	plate_1	H02	Lysine: 2 mM & 30% sucrose: 0 mM	Growth with physiological lysine supplementation without hyperosmotic stress.
86	plate_1	H03	Lysine: 2 mM & 30% sucrose: 30% (w/v)	Growth with physiological lysine supplementation under hyperosmotic stress.
87	plate_1	H04	Lysine: 2 mM & 30% sucrose: 0 mM	Growth with physiological lysine supplementation without hyperosmotic stress.
88	plate_1	H05	None: 0 mM & 30% sucrose: 30% (w/v)	Growth under hyperosmotic stress without any supplementation.
89	plate_1	H06	Media control	
90	plate_1	H07	Valine: 10 mM & 30% sucrose: 30% (w/v)	Growth with valine supplementation under hyperosmotic stress.
91	plate_1	H08	Lysine: 10 mM & 30% sucrose: 30% (w/v)	Growth with supraphysiological lysine supplementation under hyperosmotic stress.
92	plate_1	H09	Valine: 10 mM & 30% sucrose: 0 mM	Growth with valine supplementation without hyperosmotic stress.
93	plate_1	H10	Lysine: 2 mM & 30% sucrose: 0 mM	Growth with physiological lysine supplementation without hyperosmotic stress.
94	plate_1	H11	Media control	
95	plate_1	H12	Lysine: 10 mM & 30% sucrose: 0 mM	Growth with supraphysiological lysine supplementation without hyperosmotic stress.
