	plateID	well	CONCuM	Summary
56	plate_1	E09	L-Glutamate: 5 mM & derivative myriocin: 0.5 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 5 mM L-Glutamate and treated with 0.5 µg/mL derivative myriocin.
57	plate_1	E10	Media control	
58	plate_1	E11	L-Glutamate: 10 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate and treated with 1.0 µg/mL derivative myriocin.
59	plate_1	E12	L-Glutamate: 10 mM & derivative myriocin: 0.5 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate and treated with 0.5 µg/mL derivative myriocin.
60	plate_1	F01	L-Glutamate: 5 mM & derivative myriocin: 0 mM	Wild-type Saccharomyces cerevisiae supplemented with 5 mM L-Glutamate.
61	plate_1	F02	L-Glutamate: 0 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae treated with 1.0 µg/mL derivative myriocin.
62	plate_1	F03	Media control	
63	plate_1	F04	L-Glutamate: 10 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate and treated with 1.0 µg/mL derivative myriocin.
64	plate_1	F05	L-Glutamate: 5 mM & derivative myriocin: 0.5 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 5 mM L-Glutamate and treated with 0.5 µg/mL derivative myriocin.
65	plate_1	F06	L-Glutamate: 5 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 5 mM L-Glutamate and treated with 1.0 µg/mL derivative myriocin.
66	plate_1	F07	Media control	
67	plate_1	F08	L-Glutamate: 10 mM & derivative myriocin: 0.5 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate and treated with 0.5 µg/mL derivative myriocin.
68	plate_1	F09	L-Glutamate: 10 mM & derivative myriocin: 0 mM	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate.
69	plate_1	F10	L-Glutamate: 5 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 5 mM L-Glutamate and treated with 1.0 µg/mL derivative myriocin.
70	plate_1	F11	L-Glutamate: 0 mM & derivative myriocin: 0 mM	Wild-type Saccharomyces cerevisiae grown without any supplementation or treatment.
71	plate_1	F12	L-Glutamate: 0 mM & derivative myriocin: 0.5 µg/mL	Wild-type Saccharomyces cerevisiae treated with 0.5 µg/mL derivative myriocin.
72	plate_1	G01	Media control	
73	plate_1	G02	L-Glutamate: 0 mM & derivative myriocin: 0 mM	Wild-type Saccharomyces cerevisiae grown without any supplementation or treatment.
74	plate_1	G03	L-Glutamate: 10 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate and treated with 1.0 µg/mL derivative myriocin.
75	plate_1	G04	L-Glutamate: 10 mM & derivative myriocin: 0 mM	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate.
76	plate_1	G05	L-Glutamate: 0 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae treated with 1.0 µg/mL derivative myriocin.
77	plate_1	G06	L-Glutamate: 0 mM & derivative myriocin: 0.5 µg/mL	Wild-type Saccharomyces cerevisiae treated with 0.5 µg/mL derivative myriocin.
78	plate_1	G07	L-Glutamate: 10 mM & derivative myriocin: 0.5 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate and treated with 0.5 µg/mL derivative myriocin.
79	plate_1	G08	L-Glutamate: 5 mM & derivative myriocin: 0 mM	Wild-type Saccharomyces cerevisiae supplemented with 5 mM L-Glutamate.
80	plate_1	G09	L-Glutamate: 0 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae treated with 1.0 µg/mL derivative myriocin.
81	plate_1	G10	L-Glutamate: 5 mM & derivative myriocin: 0.5 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 5 mM L-Glutamate and treated with 0.5 µg/mL derivative myriocin.
82	plate_1	G11	L-Glutamate: 5 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 5 mM L-Glutamate and treated with 1.0 µg/mL derivative myriocin.
83	plate_1	G12	Media control	
84	plate_1	H01	L-Glutamate: 10 mM & derivative myriocin: 0.5 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate and treated with 0.5 µg/mL derivative myriocin.
85	plate_1	H02	L-Glutamate: 0 mM & derivative myriocin: 0.5 µg/mL	Wild-type Saccharomyces cerevisiae treated with 0.5 µg/mL derivative myriocin.
86	plate_1	H03	L-Glutamate: 5 mM & derivative myriocin: 0.5 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 5 mM L-Glutamate and treated with 0.5 µg/mL derivative myriocin.
87	plate_1	H04	Media control	
88	plate_1	H05	L-Glutamate: 10 mM & derivative myriocin: 0 mM	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate.
89	plate_1	H06	L-Glutamate: 0 mM & derivative myriocin: 0 mM	Wild-type Saccharomyces cerevisiae grown without any supplementation or treatment.
90	plate_1	H07	L-Glutamate: 5 mM & derivative myriocin: 0 mM	Wild-type Saccharomyces cerevisiae supplemented with 5 mM L-Glutamate.
91	plate_1	H08	L-Glutamate: 0 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae treated with 1.0 µg/mL derivative myriocin.
92	plate_1	H09	L-Glutamate: 10 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate and treated with 1.0 µg/mL derivative myriocin.
93	plate_1	H10	L-Glutamate: 10 mM & derivative myriocin: 0 mM	Wild-type Saccharomyces cerevisiae supplemented with 10 mM L-Glutamate.
94	plate_1	H11	Media control	
95	plate_1	H12	L-Glutamate: 5 mM & derivative myriocin: 1.0 µg/mL	Wild-type Saccharomyces cerevisiae supplemented with 5 mM L-Glutamate and treated with 1.0 µg/mL derivative myriocin.
