	plateID	well	CONCuM	Summary
65	plate_1	F06	None: 0 mM & Caffeine: 5 mM	Caffeine treatment without arginine supplementation.
66	plate_1	F07	None: 0 mM & Caffeine: 0 mM	Baseline condition with no supplementation or treatment.
67	plate_1	F08	Arginine: 0.1 mM & Caffeine: 5 mM	Low arginine supplementation with caffeine treatment.
68	plate_1	F09	Media control	
69	plate_1	F10	Arginine: 1 mM & Caffeine: 5 mM	High arginine supplementation with caffeine treatment.
70	plate_1	F11	None: 0 mM & Caffeine: 0 mM	Baseline condition with no supplementation or treatment.
71	plate_1	F12	Alanine: 1 mM & Caffeine: 0 mM	Negative control with alanine supplementation without caffeine.
72	plate_1	G01	Media control	
73	plate_1	G02	None: 0 mM & Caffeine: 0 mM	Baseline condition with no supplementation or treatment.
74	plate_1	G03	Arginine: 0.1 mM & Caffeine: 5 mM	Low arginine supplementation with caffeine treatment.
75	plate_1	G04	Alanine: 1 mM & Caffeine: 5 mM	Negative control with alanine supplementation and caffeine treatment.
76	plate_1	G05	Arginine: 1 mM & Caffeine: 0 mM	High arginine supplementation without caffeine treatment.
77	plate_1	G06	Arginine: 0.1 mM & Caffeine: 0 mM	Low arginine supplementation without caffeine treatment.
78	plate_1	G07	Arginine: 1 mM & Caffeine: 5 mM	High arginine supplementation with caffeine treatment.
79	plate_1	G08	Alanine: 1 mM & Caffeine: 5 mM	Negative control with alanine supplementation and caffeine treatment.
80	plate_1	G09	Alanine: 1 mM & Caffeine: 5 mM	Negative control with alanine supplementation and caffeine treatment.
81	plate_1	G10	Media control	
82	plate_1	G11	Alanine: 1 mM & Caffeine: 0 mM	Negative control with alanine supplementation without caffeine.
83	plate_1	G12	None: 0 mM & Caffeine: 5 mM	Caffeine treatment without arginine supplementation.
84	plate_1	H01	None: 0 mM & Caffeine: 0 mM	Baseline condition with no supplementation or treatment.
85	plate_1	H02	Arginine: 0.1 mM & Caffeine: 0 mM	Low arginine supplementation without caffeine treatment.
86	plate_1	H03	Arginine: 1 mM & Caffeine: 5 mM	High arginine supplementation with caffeine treatment.
87	plate_1	H04	Arginine: 0.1 mM & Caffeine: 0 mM	Low arginine supplementation without caffeine treatment.
88	plate_1	H05	Arginine: 0.1 mM & Caffeine: 5 mM	Low arginine supplementation with caffeine treatment.
89	plate_1	H06	Media control	
90	plate_1	H07	Alanine: 1 mM & Caffeine: 5 mM	Negative control with alanine supplementation and caffeine treatment.
91	plate_1	H08	Alanine: 1 mM & Caffeine: 0 mM	Negative control with alanine supplementation without caffeine.
92	plate_1	H09	None: 0 mM & Caffeine: 5 mM	Caffeine treatment without arginine supplementation.
93	plate_1	H10	Arginine: 0.1 mM & Caffeine: 0 mM	Low arginine supplementation without caffeine treatment.
94	plate_1	H11	Media control	
95	plate_1	H12	Arginine: 1 mM & Caffeine: 0 mM	High arginine supplementation without caffeine treatment.
