	plateID	well	CONCuM	Summary
23	plate_1	B12	L-glutamate: 0 mM & zinc dichloride: 1.0 mM	Growth with high zinc dichloride treatment, no glutamate.
24	plate_1	C01	L-glutamate: 50 mM & zinc dichloride: 1.0 mM	Growth with high glutamate supplementation and high zinc dichloride treatment.
25	plate_1	C02	Media control	
26	plate_1	C03	L-glutamate: 0 mM & zinc dichloride: 0 mM	Baseline growth without any supplementation or treatment.
27	plate_1	C04	L-glutamate: 0 mM & zinc dichloride: 0.5 mM	Growth with moderate zinc dichloride treatment, no glutamate.
28	plate_1	C05	L-glutamate: 50 mM & zinc dichloride: 0.5 mM	Growth with high glutamate supplementation and moderate zinc dichloride treatment.
29	plate_1	C06	L-glutamate: 10 mM & zinc dichloride: 0.5 mM	Growth with low glutamate supplementation and moderate zinc dichloride treatment.
30	plate_1	C07	L-glutamate: 10 mM & zinc dichloride: 1.0 mM	Growth with low glutamate supplementation and high zinc dichloride treatment.
31	plate_1	C08	Media control	
32	plate_1	C09	L-glutamate: 10 mM & zinc dichloride: 0 mM	Growth with low glutamate supplementation, no zinc dichloride.
33	plate_1	C10	L-glutamate: 0 mM & zinc dichloride: 1.0 mM	Growth with high zinc dichloride treatment, no glutamate.
34	plate_1	C11	L-glutamate: 0 mM & zinc dichloride: 0.5 mM	Growth with moderate zinc dichloride treatment, no glutamate.
35	plate_1	C12	L-glutamate: 50 mM & zinc dichloride: 0 mM	Growth with high glutamate supplementation, no zinc dichloride.
36	plate_1	D01	L-glutamate: 10 mM & zinc dichloride: 0.5 mM	Growth with low glutamate supplementation and moderate zinc dichloride treatment.
37	plate_1	D02	L-glutamate: 50 mM & zinc dichloride: 1.0 mM	Growth with high glutamate supplementation and high zinc dichloride treatment.
38	plate_1	D03	L-glutamate: 10 mM & zinc dichloride: 1.0 mM	Growth with low glutamate supplementation and high zinc dichloride treatment.
39	plate_1	D04	L-glutamate: 0 mM & zinc dichloride: 1.0 mM	Growth with high zinc dichloride treatment, no glutamate.
40	plate_1	D05	L-glutamate: 0 mM & zinc dichloride: 0.5 mM	Growth with moderate zinc dichloride treatment, no glutamate.
41	plate_1	D06	Media control	
42	plate_1	D07	Media control	
43	plate_1	D08	L-glutamate: 50 mM & zinc dichloride: 0 mM	Growth with high glutamate supplementation, no zinc dichloride.
44	plate_1	D09	L-glutamate: 50 mM & zinc dichloride: 0.5 mM	Growth with high glutamate supplementation and moderate zinc dichloride treatment.
45	plate_1	D10	L-glutamate: 0 mM & zinc dichloride: 0 mM	Baseline growth without any supplementation or treatment.
46	plate_1	D11	L-glutamate: 10 mM & zinc dichloride: 0 mM	Growth with low glutamate supplementation, no zinc dichloride.
47	plate_1	D12	L-glutamate: 10 mM & zinc dichloride: 0 mM	Growth with low glutamate supplementation, no zinc dichloride.
48	plate_1	E01	L-glutamate: 0 mM & zinc dichloride: 0.5 mM	Growth with moderate zinc dichloride treatment, no glutamate.
49	plate_1	E02	L-glutamate: 10 mM & zinc dichloride: 1.0 mM	Growth with low glutamate supplementation and high zinc dichloride treatment.
50	plate_1	E03	L-glutamate: 50 mM & zinc dichloride: 0 mM	Growth with high glutamate supplementation, no zinc dichloride.
51	plate_1	E04	L-glutamate: 10 mM & zinc dichloride: 0 mM	Growth with low glutamate supplementation, no zinc dichloride.
52	plate_1	E05	Media control	
53	plate_1	E06	L-glutamate: 0 mM & zinc dichloride: 1.0 mM	Growth with high zinc dichloride treatment, no glutamate.
54	plate_1	E07	L-glutamate: 0 mM & zinc dichloride: 0 mM	Baseline growth without any supplementation or treatment.
55	plate_1	E08	L-glutamate: 0 mM & zinc dichloride: 0 mM	Baseline growth without any supplementation or treatment.
56	plate_1	E09	L-glutamate: 10 mM & zinc dichloride: 0.5 mM	Growth with low glutamate supplementation and moderate zinc dichloride treatment.
57	plate_1	E10	Media control	
58	plate_1	E11	L-glutamate: 50 mM & zinc dichloride: 1.0 mM	Growth with high glutamate supplementation and high zinc dichloride treatment.
59	plate_1	E12	L-glutamate: 50 mM & zinc dichloride: 0.5 mM	Growth with high glutamate supplementation and moderate zinc dichloride treatment.
60	plate_1	F01	L-glutamate: 10 mM & zinc dichloride: 0 mM	Growth with low glutamate supplementation, no zinc dichloride.
61	plate_1	F02	L-glutamate: 0 mM & zinc dichloride: 1.0 mM	Growth with high zinc dichloride treatment, no glutamate.
62	plate_1	F03	Media control	
63	plate_1	F04	L-glutamate: 50 mM & zinc dichloride: 1.0 mM	Growth with high glutamate supplementation and high zinc dichloride treatment.
64	plate_1	F05	L-glutamate: 10 mM & zinc dichloride: 0.5 mM	Growth with low glutamate supplementation and moderate zinc dichloride treatment.
65	plate_1	F06	L-glutamate: 10 mM & zinc dichloride: 1.0 mM	Growth with low glutamate supplementation and high zinc dichloride treatment.
66	plate_1	F07	Media control	
67	plate_1	F08	L-glutamate: 50 mM & zinc dichloride: 0.5 mM	Growth with high glutamate supplementation and moderate zinc dichloride treatment.
68	plate_1	F09	L-glutamate: 50 mM & zinc dichloride: 0 mM	Growth with high glutamate supplementation, no zinc dichloride.
69	plate_1	F10	L-glutamate: 10 mM & zinc dichloride: 1.0 mM	Growth with low glutamate supplementation and high zinc dichloride treatment.
70	plate_1	F11	L-glutamate: 0 mM & zinc dichloride: 0 mM	Baseline growth without any supplementation or treatment.
71	plate_1	F12	L-glutamate: 0 mM & zinc dichloride: 0.5 mM	Growth with moderate zinc dichloride treatment, no glutamate.
72	plate_1	G01	Media control	
73	plate_1	G02	L-glutamate: 0 mM & zinc dichloride: 0 mM	Baseline growth without any supplementation or treatment.
74	plate_1	G03	L-glutamate: 50 mM & zinc dichloride: 1.0 mM	Growth with high glutamate supplementation and high zinc dichloride treatment.
75	plate_1	G04	L-glutamate: 50 mM & zinc dichloride: 0 mM	Growth with high glutamate supplementation, no zinc dichloride.
76	plate_1	G05	L-glutamate: 0 mM & zinc dichloride: 1.0 mM	Growth with high zinc dichloride treatment, no glutamate.
77	plate_1	G06	L-glutamate: 0 mM & zinc dichloride: 0.5 mM	Growth with moderate zinc dichloride treatment, no glutamate.
78	plate_1	G07	L-glutamate: 50 mM & zinc dichloride: 0.5 mM	Growth with high glutamate supplementation and moderate zinc dichloride treatment.
79	plate_1	G08	L-glutamate: 10 mM & zinc dichloride: 0 mM	Growth with low glutamate supplementation, no zinc dichloride.
80	plate_1	G09	L-glutamate: 0 mM & zinc dichloride: 1.0 mM	Growth with high zinc dichloride treatment, no glutamate.
81	plate_1	G10	L-glutamate: 10 mM & zinc dichloride: 0.5 mM	Growth with low glutamate supplementation and moderate zinc dichloride treatment.
82	plate_1	G11	L-glutamate: 10 mM & zinc dichloride: 1.0 mM	Growth with low glutamate supplementation and high zinc dichloride treatment.
83	plate_1	G12	Media control	
84	plate_1	H01	L-glutamate: 50 mM & zinc dichloride: 0.5 mM	Growth with high glutamate supplementation and moderate zinc dichloride treatment.
85	plate_1	H02	L-glutamate: 0 mM & zinc dichloride: 0.5 mM	Growth with moderate zinc dichloride treatment, no glutamate.
86	plate_1	H03	L-glutamate: 10 mM & zinc dichloride: 0.5 mM	Growth with low glutamate supplementation and moderate zinc dichloride treatment.
87	plate_1	H04	Media control	
88	plate_1	H05	L-glutamate: 50 mM & zinc dichloride: 0 mM	Growth with high glutamate supplementation, no zinc dichloride.
89	plate_1	H06	L-glutamate: 0 mM & zinc dichloride: 0 mM	Baseline growth without any supplementation or treatment.
90	plate_1	H07	L-glutamate: 10 mM & zinc dichloride: 0 mM	Growth with low glutamate supplementation, no zinc dichloride.
91	plate_1	H08	L-glutamate: 0 mM & zinc dichloride: 1.0 mM	Growth with high zinc dichloride treatment, no glutamate.
92	plate_1	H09	L-glutamate: 50 mM & zinc dichloride: 1.0 mM	Growth with high glutamate supplementation and high zinc dichloride treatment.
93	plate_1	H10	L-glutamate: 50 mM & zinc dichloride: 0 mM	Growth with high glutamate supplementation, no zinc dichloride.
94	plate_1	H11	Media control	
95	plate_1	H12	L-glutamate: 10 mM & zinc dichloride: 1.0 mM	Growth with low glutamate supplementation and high zinc dichloride treatment.
