	plateID	well	CONCuM	Summary
36	plate_1	D01	Serine: 5 mM & Zinc dichloride: 0.5 mM	Negative control with serine supplementation and zinc dichloride treatment.
37	plate_1	D02	Histidine: 10 mM & Zinc dichloride: 0.5 mM	High histidine supplementation with zinc dichloride treatment.
38	plate_1	D03	Histidine: 0.1 mM & Zinc dichloride: 0.5 mM	Low histidine supplementation with zinc dichloride treatment.
39	plate_1	D04	Histidine: 10 mM & Zinc dichloride: 0 mM	High histidine supplementation without zinc dichloride treatment.
40	plate_1	D05	Histidine: 1 mM & Zinc dichloride: 0 mM	Normal histidine supplementation without zinc dichloride treatment.
41	plate_1	D06	Media control	
42	plate_1	D07	Media control	
43	plate_1	D08	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride treatment.
44	plate_1	D09	Histidine: 1 mM & Zinc dichloride: 0.5 mM	Normal histidine supplementation with zinc dichloride treatment.
45	plate_1	D10	None: 0 mM & Zinc dichloride: 0 mM	Baseline control with minimal media, no supplementation or treatment.
46	plate_1	D11	Serine: 5 mM & Zinc dichloride: 0 mM	Negative control with serine supplementation, no zinc dichloride treatment.
47	plate_1	D12	Serine: 5 mM & Zinc dichloride: 0 mM	Negative control with serine supplementation, no zinc dichloride treatment.
48	plate_1	E01	Histidine: 1 mM & Zinc dichloride: 0 mM	Normal histidine supplementation without zinc dichloride treatment.
49	plate_1	E02	Histidine: 0.1 mM & Zinc dichloride: 0.5 mM	Low histidine supplementation with zinc dichloride treatment.
50	plate_1	E03	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride treatment.
51	plate_1	E04	Serine: 5 mM & Zinc dichloride: 0 mM	Negative control with serine supplementation, no zinc dichloride treatment.
52	plate_1	E05	Media control	
53	plate_1	E06	Histidine: 10 mM & Zinc dichloride: 0 mM	High histidine supplementation without zinc dichloride treatment.
54	plate_1	E07	None: 0 mM & Zinc dichloride: 0 mM	Baseline control with minimal media, no supplementation or treatment.
55	plate_1	E08	None: 0 mM & Zinc dichloride: 0 mM	Baseline control with minimal media, no supplementation or treatment.
56	plate_1	E09	Serine: 5 mM & Zinc dichloride: 0.5 mM	Negative control with serine supplementation and zinc dichloride treatment.
57	plate_1	E10	Media control	
58	plate_1	E11	Histidine: 10 mM & Zinc dichloride: 0.5 mM	High histidine supplementation with zinc dichloride treatment.
59	plate_1	E12	Histidine: 1 mM & Zinc dichloride: 0.5 mM	Normal histidine supplementation with zinc dichloride treatment.
60	plate_1	F01	Serine: 5 mM & Zinc dichloride: 0 mM	Negative control with serine supplementation, no zinc dichloride treatment.
61	plate_1	F02	Histidine: 10 mM & Zinc dichloride: 0 mM	High histidine supplementation without zinc dichloride treatment.
62	plate_1	F03	Media control	
63	plate_1	F04	Histidine: 10 mM & Zinc dichloride: 0.5 mM	High histidine supplementation with zinc dichloride treatment.
64	plate_1	F05	Serine: 5 mM & Zinc dichloride: 0.5 mM	Negative control with serine supplementation and zinc dichloride treatment.
65	plate_1	F06	Histidine: 0.1 mM & Zinc dichloride: 0.5 mM	Low histidine supplementation with zinc dichloride treatment.
66	plate_1	F07	Media control	
67	plate_1	F08	Histidine: 1 mM & Zinc dichloride: 0.5 mM	Normal histidine supplementation with zinc dichloride treatment.
68	plate_1	F09	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride treatment.
69	plate_1	F10	Histidine: 0.1 mM & Zinc dichloride: 0.5 mM	Low histidine supplementation with zinc dichloride treatment.
70	plate_1	F11	None: 0 mM & Zinc dichloride: 0 mM	Baseline control with minimal media, no supplementation or treatment.
71	plate_1	F12	Histidine: 1 mM & Zinc dichloride: 0 mM	Normal histidine supplementation without zinc dichloride treatment.
72	plate_1	G01	Media control	
73	plate_1	G02	None: 0 mM & Zinc dichloride: 0 mM	Baseline control with minimal media, no supplementation or treatment.
74	plate_1	G03	Histidine: 10 mM & Zinc dichloride: 0.5 mM	High histidine supplementation with zinc dichloride treatment.
75	plate_1	G04	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride treatment.
76	plate_1	G05	Histidine: 10 mM & Zinc dichloride: 0 mM	High histidine supplementation without zinc dichloride treatment.
77	plate_1	G06	Histidine: 1 mM & Zinc dichloride: 0 mM	Normal histidine supplementation without zinc dichloride treatment.
78	plate_1	G07	Histidine: 1 mM & Zinc dichloride: 0.5 mM	Normal histidine supplementation with zinc dichloride treatment.
79	plate_1	G08	Serine: 5 mM & Zinc dichloride: 0 mM	Negative control with serine supplementation, no zinc dichloride treatment.
80	plate_1	G09	Histidine: 10 mM & Zinc dichloride: 0 mM	High histidine supplementation without zinc dichloride treatment.
81	plate_1	G10	Serine: 5 mM & Zinc dichloride: 0.5 mM	Negative control with serine supplementation and zinc dichloride treatment.
82	plate_1	G11	Histidine: 0.1 mM & Zinc dichloride: 0.5 mM	Low histidine supplementation with zinc dichloride treatment.
83	plate_1	G12	Media control	
84	plate_1	H01	Histidine: 1 mM & Zinc dichloride: 0.5 mM	Normal histidine supplementation with zinc dichloride treatment.
85	plate_1	H02	Histidine: 1 mM & Zinc dichloride: 0 mM	Normal histidine supplementation without zinc dichloride treatment.
86	plate_1	H03	Serine: 5 mM & Zinc dichloride: 0.5 mM	Negative control with serine supplementation and zinc dichloride treatment.
87	plate_1	H04	Media control	
88	plate_1	H05	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride treatment.
89	plate_1	H06	None: 0 mM & Zinc dichloride: 0 mM	Baseline control with minimal media, no supplementation or treatment.
90	plate_1	H07	Serine: 5 mM & Zinc dichloride: 0 mM	Negative control with serine supplementation, no zinc dichloride treatment.
91	plate_1	H08	Histidine: 10 mM & Zinc dichloride: 0 mM	High histidine supplementation without zinc dichloride treatment.
92	plate_1	H09	Histidine: 10 mM & Zinc dichloride: 0.5 mM	High histidine supplementation with zinc dichloride treatment.
93	plate_1	H10	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride treatment.
94	plate_1	H11	Media control	
95	plate_1	H12	Histidine: 0.1 mM & Zinc dichloride: 0.5 mM	Low histidine supplementation with zinc dichloride treatment.
