	plateID	well	CONCuM	Summary
67	plate_1	F08	histidine: 1 mM & zinc dichloride: 0 mM	High histidine supplementation, no zinc dichloride treatment.
68	plate_1	F09	Media control	
69	plate_1	F10	histidine: 1 mM & zinc dichloride: 0.5 mM	High histidine supplementation, with zinc dichloride treatment.
70	plate_1	F11	None: 0 mM & zinc dichloride: 0 mM	No histidine supplementation, no zinc dichloride treatment.
71	plate_1	F12	serine: 1 mM & zinc dichloride: 0 mM	Serine control, no zinc dichloride treatment.
72	plate_1	G01	Media control	
73	plate_1	G02	None: 0 mM & zinc dichloride: 0 mM	No histidine supplementation, no zinc dichloride treatment.
74	plate_1	G03	histidine: 1 mM & zinc dichloride: 0 mM	High histidine supplementation, no zinc dichloride treatment.
75	plate_1	G04	serine: 1 mM & zinc dichloride: 0.5 mM	Serine control, with zinc dichloride treatment.
76	plate_1	G05	histidine: 0.1 mM & zinc dichloride: 0 mM	Low histidine supplementation, no zinc dichloride treatment.
77	plate_1	G06	None: 0 mM & zinc dichloride: 0.5 mM	No histidine supplementation, with zinc dichloride treatment.
78	plate_1	G07	histidine: 1 mM & zinc dichloride: 0.5 mM	High histidine supplementation, with zinc dichloride treatment.
79	plate_1	G08	serine: 1 mM & zinc dichloride: 0.5 mM	Serine control, with zinc dichloride treatment.
80	plate_1	G09	serine: 1 mM & zinc dichloride: 0.5 mM	Serine control, with zinc dichloride treatment.
81	plate_1	G10	Media control	
82	plate_1	G11	serine: 1 mM & zinc dichloride: 0 mM	Serine control, no zinc dichloride treatment.
83	plate_1	G12	histidine: 0.1 mM & zinc dichloride: 0.5 mM	Low histidine supplementation, with zinc dichloride treatment.
84	plate_1	H01	None: 0 mM & zinc dichloride: 0 mM	No histidine supplementation, no zinc dichloride treatment.
85	plate_1	H02	None: 0 mM & zinc dichloride: 0.5 mM	No histidine supplementation, with zinc dichloride treatment.
86	plate_1	H03	histidine: 1 mM & zinc dichloride: 0.5 mM	High histidine supplementation, with zinc dichloride treatment.
87	plate_1	H04	None: 0 mM & zinc dichloride: 0.5 mM	No histidine supplementation, with zinc dichloride treatment.
88	plate_1	H05	histidine: 1 mM & zinc dichloride: 0 mM	High histidine supplementation, no zinc dichloride treatment.
89	plate_1	H06	Media control	
90	plate_1	H07	serine: 1 mM & zinc dichloride: 0.5 mM	Serine control, with zinc dichloride treatment.
91	plate_1	H08	serine: 1 mM & zinc dichloride: 0 mM	Serine control, no zinc dichloride treatment.
92	plate_1	H09	histidine: 0.1 mM & zinc dichloride: 0.5 mM	Low histidine supplementation, with zinc dichloride treatment.
93	plate_1	H10	None: 0 mM & zinc dichloride: 0.5 mM	No histidine supplementation, with zinc dichloride treatment.
94	plate_1	H11	Media control	
95	plate_1	H12	histidine: 0.1 mM & zinc dichloride: 0 mM	Low histidine supplementation, no zinc dichloride treatment.
