	plateID	well	CONCuM	Summary
57	plate_1	E10	Arginine: 10 mM & Zinc dichloride: 0 mM	Negative control with arginine supplementation without zinc dichloride.
58	plate_1	E11	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride.
59	plate_1	E12	Media control	
60	plate_1	F01	Histidine: 0.1 mM & Zinc dichloride: 1 mM	Low histidine supplementation with zinc dichloride treatment.
61	plate_1	F02	Histidine: 10 mM & Zinc dichloride: 0 mM	High histidine supplementation without zinc dichloride.
62	plate_1	F03	Arginine: 10 mM & Zinc dichloride: 1 mM	Negative control with arginine supplementation with zinc dichloride.
63	plate_1	F04	Media control	
64	plate_1	F05	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride.
65	plate_1	F06	None: 0 mM & Zinc dichloride: 1 mM	Zinc dichloride treatment without histidine supplementation.
66	plate_1	F07	None: 0 mM & Zinc dichloride: 0 mM	Baseline control with no histidine or zinc dichloride supplementation.
67	plate_1	F08	Histidine: 0.1 mM & Zinc dichloride: 1 mM	Low histidine supplementation with zinc dichloride treatment.
68	plate_1	F09	Media control	
69	plate_1	F10	Histidine: 10 mM & Zinc dichloride: 1 mM	High histidine supplementation with zinc dichloride treatment.
70	plate_1	F11	None: 0 mM & Zinc dichloride: 0 mM	Baseline control with no histidine or zinc dichloride supplementation.
71	plate_1	F12	Arginine: 10 mM & Zinc dichloride: 0 mM	Negative control with arginine supplementation without zinc dichloride.
72	plate_1	G01	Media control	
73	plate_1	G02	None: 0 mM & Zinc dichloride: 0 mM	Baseline control with no histidine or zinc dichloride supplementation.
74	plate_1	G03	Histidine: 0.1 mM & Zinc dichloride: 1 mM	Low histidine supplementation with zinc dichloride treatment.
75	plate_1	G04	Arginine: 10 mM & Zinc dichloride: 1 mM	Negative control with arginine supplementation with zinc dichloride.
76	plate_1	G05	Histidine: 10 mM & Zinc dichloride: 0 mM	High histidine supplementation without zinc dichloride.
77	plate_1	G06	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride.
78	plate_1	G07	Histidine: 10 mM & Zinc dichloride: 1 mM	High histidine supplementation with zinc dichloride treatment.
79	plate_1	G08	Arginine: 10 mM & Zinc dichloride: 1 mM	Negative control with arginine supplementation with zinc dichloride.
80	plate_1	G09	Arginine: 10 mM & Zinc dichloride: 1 mM	Negative control with arginine supplementation with zinc dichloride.
81	plate_1	G10	Media control	
82	plate_1	G11	Arginine: 10 mM & Zinc dichloride: 0 mM	Negative control with arginine supplementation without zinc dichloride.
83	plate_1	G12	None: 0 mM & Zinc dichloride: 1 mM	Zinc dichloride treatment without histidine supplementation.
84	plate_1	H01	None: 0 mM & Zinc dichloride: 0 mM	Baseline control with no histidine or zinc dichloride supplementation.
85	plate_1	H02	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride.
86	plate_1	H03	Histidine: 10 mM & Zinc dichloride: 1 mM	High histidine supplementation with zinc dichloride treatment.
87	plate_1	H04	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride.
88	plate_1	H05	Histidine: 0.1 mM & Zinc dichloride: 1 mM	Low histidine supplementation with zinc dichloride treatment.
89	plate_1	H06	Media control	
90	plate_1	H07	Arginine: 10 mM & Zinc dichloride: 1 mM	Negative control with arginine supplementation with zinc dichloride.
91	plate_1	H08	Arginine: 10 mM & Zinc dichloride: 0 mM	Negative control with arginine supplementation without zinc dichloride.
92	plate_1	H09	None: 0 mM & Zinc dichloride: 1 mM	Zinc dichloride treatment without histidine supplementation.
93	plate_1	H10	Histidine: 0.1 mM & Zinc dichloride: 0 mM	Low histidine supplementation without zinc dichloride.
94	plate_1	H11	Media control	
95	plate_1	H12	Histidine: 10 mM & Zinc dichloride: 0 mM	High histidine supplementation without zinc dichloride.
